latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
37.1874,-119.32328,367,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,336.21,73.8,D,0
37.18786,-119.31849,356.54,0.42,0.45,2020-09-05,2123,N,VIIRS,n,2,320.54,50.65,D,0
37.18814,-119.27132,355.77,0.43,0.46,2020-09-05,2123,N,VIIRS,n,2,319.04,310.73,D,0
37.18834,-119.31353,355.61,0.42,0.45,2020-09-05,2123,N,VIIRS,n,2,315.43,50.65,D,0
37.1886,-119.26653,355.19,0.43,0.46,2020-09-05,2123,N,VIIRS,n,2,309.63,310.73,D,0
37.1888,-119.30878,356.13,0.42,0.45,2020-09-05,2123,N,VIIRS,n,2,315.8,32.4,D,0
37.18906,-119.26173,353.14,0.43,0.46,2020-09-05,2123,N,VIIRS,n,2,307.45,122.76,D,0
37.18926,-119.30405,367,0.42,0.46,2020-09-05,2123,N,VIIRS,h,2,312.38,32.4,D,0
37.18951,-119.25711,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,303.33,122.76,D,0
37.18974,-119.29902,367,0.42,0.46,2020-09-05,2123,N,VIIRS,h,2,314.08,34.82,D,0
37.18993,-119.25265,340.85,0.43,0.46,2020-09-05,2123,N,VIIRS,n,2,303.24,8.19,D,0
37.19023,-119.29404,351.25,0.42,0.46,2020-09-05,2123,N,VIIRS,l,2,329.42,34.82,D,0
37.19069,-119.28931,355.04,0.42,0.46,2020-09-05,2123,N,VIIRS,l,2,331.4,31.59,D,0
37.19088,-119.33141,355.13,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,336.31,146.34,D,0
37.19113,-119.28465,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,321.09,31.59,D,0
37.19128,-119.32729,367,0.42,0.45,2020-09-05,2123,N,VIIRS,h,2,323.94,73.8,D,0
37.19171,-119.32278,367,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,331.78,73.8,D,0
37.19202,-119.27543,356.03,0.43,0.46,2020-09-05,2123,N,VIIRS,n,2,311.88,23.52,D,0
37.19218,-119.31792,367,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,329.04,50.65,D,0
37.19246,-119.2708,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,309.85,37.39,D,0
37.19267,-119.31291,356.02,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,317.99,50.65,D,0
37.19292,-119.26604,354.42,0.43,0.46,2020-09-05,2123,N,VIIRS,n,2,308.83,37.39,D,0
